pk,card_id,card_name,card_brand,card_in_out_1,card_in_out_2,card_in_out_3,card_img,card_record,card_overseas
836,882,뉴하우머치 인슈포인트카드,롯데카드,"국내전용 5,000","해외겸용 10,000",,https://api.card-gorilla.com:8080/storage/card/932/card_img/21613/932card.png,전월실적 없음,mastercard
837,883,현대홈쇼핑-현대카드M Edition3(청구할인형),현대카드,"국내전용 30,000","해외겸용 30,000",,https://api.card-gorilla.com:8080/storage/card/933/card_img/21610/933card.png,전월실적50 만원 이상,VISA | mastercard
838,884,IBK TMON 카드,IBK기업은행,"해외겸용 10,000","해외겸용 12,000",,https://api.card-gorilla.com:8080/storage/card/934/card_img/21609/934card.png,전월실적30 만원 이상,VISA | UnionPay
839,885,1st플래티늄 플러스카드 (포인트적립형),광주은행,"국내전용 118,000","해외겸용 120,000",,https://api.card-gorilla.com:8080/storage/card/935/card_img/21608/935card.png,전월실적 없음,mastercard
840,886,신한카드 미래설계,신한카드,"국내전용 15,000","해외겸용 20,000",,https://api.card-gorilla.com:8080/storage/card/936/card_img/21607/936card.png,전월실적 없음,VISA
841,887,1st플래티늄 플러스카드 (아시아나형),광주은행,"국내전용 128,000","해외겸용 130,000",,https://api.card-gorilla.com:8080/storage/card/937/card_img/21606/937card.png,전월실적 없음,mastercard
842,888,신한카드 경차사랑 Life,신한카드,국내전용 없음,해외겸용 없음,,https://api.card-gorilla.com:8080/storage/card/938/card_img/21605/938card.png,전월실적 없음,VISA
843,889,1st플래티늄 플러스카드 (캐시백형),광주은행,"국내전용 118,000","해외겸용 120,000",,https://api.card-gorilla.com:8080/storage/card/939/card_img/21604/939card.png,전월실적 없음,mastercard
844,890,11Pay KB국민카드,KB국민카드,"해외겸용 15,000",,,https://api.card-gorilla.com:8080/storage/card/940/card_img/21603/940card.png,전월실적40 만원 이상,mastercard | JCB
845,891,The CJ-현대카드M Edition2,현대카드,"국내전용 15,000","해외겸용 20,000",,https://api.card-gorilla.com:8080/storage/card/941/card_img/21602/941card.png,전월실적 없음,mastercard
846,892,AK KB국민카드,KB국민카드,"해외겸용 12,000",,,https://api.card-gorilla.com:8080/storage/card/942/card_img/21601/942card.png,전월실적30 만원 이상,mastercard | JCB
847,893,신한카드 The LADY CLASSIC,신한카드,"해외겸용 100,000",,,https://api.card-gorilla.com:8080/storage/card/943/card_img/21612/943card.png,전월실적30 만원 이상,VISA | UnionPay
848,894,불타는청춘 베테랑 신용카드,광주은행,"국내전용 10,000","해외겸용 12,000",,https://api.card-gorilla.com:8080/storage/card/944/card_img/21599/944card.png,전월실적 없음,mastercard
849,895,신한카드 The CLASSIC-S,신한카드,"국내전용 97,000","해외겸용 100,000",,https://api.card-gorilla.com:8080/storage/card/945/card_img/21598/945card.png,전월실적 없음,VISA | mastercard
850,896,신한카드 The CLASSIC-Lite,신한카드,"해외겸용 97,000",,,https://api.card-gorilla.com:8080/storage/card/946/card_img/21597/946card.png,전월실적 없음,AMEX | UnionPay
851,897,멍이냥이카드,광주은행,"국내전용 10,000","해외겸용 11,000",,https://api.card-gorilla.com:8080/storage/card/947/card_img/21596/947card.png,전월실적30 만원 이상,mastercard
852,898,여행스케치 아시아나클럽 플래티늄카드,광주은행,"국내전용 45,000","해외겸용 48,000",,https://api.card-gorilla.com:8080/storage/card/948/card_img/21595/948card.png,전월실적 없음,mastercard
853,899,1st카드 (캐시백형),광주은행,"국내전용 8,000","해외겸용 10,000",,https://api.card-gorilla.com:8080/storage/card/949/card_img/21594/949card.png,전월실적 없음,VISA | mastercard
854,900,1st카드 (포인트 적립형),광주은행,"국내전용 8,000","해외겸용 10,000",,https://api.card-gorilla.com:8080/storage/card/950/card_img/21593/950card.png,전월실적 없음,VISA | mastercard
855,901,넥센타이어 우리카드,우리카드,"해외겸용 10,000",,,https://api.card-gorilla.com:8080/storage/card/951/card_img/21592/951card.png,전월실적30 만원 이상,VISA | UnionPay
856,902,SK Oil 400 우리카드,우리카드,"해외겸용 10,000",,,https://api.card-gorilla.com:8080/storage/card/952/card_img/21591/952card.png,전월실적30 만원 이상,mastercard | UnionPay
857,903,마이카 우리카드,우리카드,"해외겸용 12,000",,,https://api.card-gorilla.com:8080/storage/card/953/card_img/21590/953card.png,전월실적30 만원 이상,VISA | mastercard | UnionPay
858,904,대전광역시 승용차요일제카드,우리카드,"해외겸용 2,000",,,https://api.card-gorilla.com:8080/storage/card/954/card_img/21589/954card.png,전월실적20 만원 이상,BC | BC Global
859,905,에코마일리지 New우리V카드,우리카드,"국내전용 2,000","해외겸용 5,000",,https://api.card-gorilla.com:8080/storage/card/955/card_img/21588/955card.png,전월실적 없음,BC | mastercard
860,907,부산광역시 승용차요일제카드,우리카드,"국내전용 2,000","해외겸용 5,000",,https://api.card-gorilla.com:8080/storage/card/957/card_img/21587/957card.png,전월실적20 만원 이상,VISA | BC | mastercard
861,908,초록마을 롯데카드,롯데카드,"국내전용 5,000","해외겸용 8,000",,https://api.card-gorilla.com:8080/storage/card/958/card_img/21586/958card.gif,전월실적30 만원 이상,mastercard
862,909,현대카드M2 BLUEmembers Edition2,현대카드,"국내전용 35,000","해외겸용 35,000",,https://api.card-gorilla.com:8080/storage/card/959/card_img/21585/959card.png,전월실적50 만원 이상,
863,910,큰수레비지니스내트럭건설기계카드,우리카드,"국내전용 2,000","해외겸용 5,000",,https://api.card-gorilla.com:8080/storage/card/960/card_img/21584/960card.png,전월실적30 만원 이상,BC | mastercard
864,911,현대카드M2 RED members Edition2(구 Qmembers),현대카드,"국내전용 35,000","해외겸용 35,000",,https://api.card-gorilla.com:8080/storage/card/961/card_img/21583/961card.png,전월실적50 만원 이상,
865,912,현대카드M BLUEmembers Edition2,현대카드,"국내전용 15,000","해외겸용 15,000",,https://api.card-gorilla.com:8080/storage/card/962/card_img/21582/962card.png,전월실적50 만원 이상,mastercard
866,913,우체국 스마트카드,KB국민카드,"해외겸용 15,000",,,https://api.card-gorilla.com:8080/storage/card/963/card_img/21581/963card.png,전월실적30 만원 이상,mastercard | UnionPay
867,914,현대카드M RED MEMBERS Edition2(구 Qmembers),현대카드,"국내전용 15,000","해외겸용 15,000",,https://api.card-gorilla.com:8080/storage/card/964/card_img/21580/964card.png,전월실적50 만원 이상,mastercard
868,915,NEW화물차유류구매카드(개인신용),우리카드,국내전용 없음,,,https://api.card-gorilla.com:8080/storage/card/965/card_img/21579/965card.png,전월실적30 만원 이상,BC
869,916,우체국 Biz플러스 카드,하나카드,"국내전용 10,000","해외겸용 12,000",,https://api.card-gorilla.com:8080/storage/card/966/card_img/21578/966card.png,전월실적30 만원 이상,BC | UnionPay
870,917,현대카드M3 BLUEmembers Platinum,현대카드,"해외겸용 70,000",,,https://api.card-gorilla.com:8080/storage/card/967/card_img/21577/967card.png,전월실적 없음,VISA
871,918,현대카드M2 BLUEmembers Platinum (5만원),현대카드,"해외겸용 50,000",,,https://api.card-gorilla.com:8080/storage/card/968/card_img/21573/968card.png,전월실적 없음,VISA
872,919,현대카드M2 BLUEmembers Platinum (3만원),현대카드,"해외겸용 30,000",,,https://api.card-gorilla.com:8080/storage/card/969/card_img/21570/969card.png,전월실적 없음,VISA
873,920,현대카드M2 RED MEMBERS Platinum (5만원)(구 Qmembers),현대카드,"해외겸용 50,000",,,https://api.card-gorilla.com:8080/storage/card/970/card_img/21566/970card.png,전월실적 없음,VISA
874,921,현대카드M2 RED MEMBERS Platinum (3만원)(구 Qmembers),현대카드,"해외겸용 30,000",,,https://api.card-gorilla.com:8080/storage/card/971/card_img/21565/971card.png,전월실적 없음,VISA
875,922,캐시백 플러스 카드(온라인+해외),롯데카드,"국내전용 10,000","해외겸용 15,000",,https://api.card-gorilla.com:8080/storage/card/972/card_img/21564/972card.png,전월실적 없음,VISA | AMEX | UnionPay
876,923,우체국 카드의정석 POINT,우리카드,"국내전용 10,000","해외겸용 12,000",,https://api.card-gorilla.com:8080/storage/card/973/card_img/21563/973card.png,전월실적30 만원 이상,VISA | BC | mastercard
877,924,우체국 카드의정석 SHOPPING,우리카드,"국내전용 10,000","해외겸용 12,000",,https://api.card-gorilla.com:8080/storage/card/974/card_img/21562/974card.png,전월실적30 만원 이상,VISA | BC | mastercard
878,925,우체국 하나로 전자카드,우체국,국내전용 없음,해외겸용 없음,,https://api.card-gorilla.com:8080/storage/card/975/card_img/21561/975card.png,전월실적20 만원 이상,UnionPay
879,926,우체국 드림플러스 아시아나 하이브리드카드,우체국,국내전용 없음,해외겸용 없음,,https://api.card-gorilla.com:8080/storage/card/976/card_img/21560/976card.png,전월실적 없음,BC | mastercard
880,927,우체국 어디서나 하이브리드 체크카드,우체국,해외겸용 없음,,,https://api.card-gorilla.com:8080/storage/card/977/card_img/21559/977card.png,전월실적30 만원 이상,VISA
881,928,행복한 하이브리드 체크카드,우체국,해외겸용 없음,,,https://api.card-gorilla.com:8080/storage/card/978/card_img/21558/978card.png,전월실적30 만원 이상,mastercard
882,929,다드림 하이브리드 체크카드,우체국,해외겸용 없음,,,https://api.card-gorilla.com:8080/storage/card/979/card_img/21557/979card.png,전월실적 없음,mastercard
883,930,우체국 나눔 체크카드,우체국,국내전용 없음,,,https://api.card-gorilla.com:8080/storage/card/980/card_img/21556/980card.png,전월실적 없음,
884,931,우체국 국민행복 체크카드,우체국,없음,,,https://api.card-gorilla.com:8080/storage/card/981/card_img/21555/981card.png,전월실적 없음,
885,932,1st플래티늄카드 (포인트적립형),광주은행,"국내전용 28,000","해외겸용 30,000",,https://api.card-gorilla.com:8080/storage/card/982/card_img/21554/982card.png,전월실적 없음,mastercard
886,933,1st플래티늄카드 (캐시백형),광주은행,"국내전용 28,000","해외겸용 30,000",,https://api.card-gorilla.com:8080/storage/card/983/card_img/21553/983card.png,전월실적 없음,mastercard
887,934,부자되세요 The Oil카드,광주은행,"국내전용 8,000","해외겸용 10,000",,https://api.card-gorilla.com:8080/storage/card/984/card_img/21552/984card.png,전월실적30 만원 이상,VISA | mastercard
888,935,광주·전남愛사랑카드,광주은행,"국내전용 8,000","해외겸용 10,000",,https://api.card-gorilla.com:8080/storage/card/985/card_img/21550/985card.png,전월실적30 만원 이상,mastercard
889,936,광주·전남愛사랑플래티늄카드,광주은행,"국내전용 118,000","해외겸용 120,000",,https://api.card-gorilla.com:8080/storage/card/986/card_img/21549/986card.png,전월실적30 만원 이상,mastercard
890,937,신협-현대카드M Edition2,현대카드,"국내전용 15,000","해외겸용 20,000",,https://api.card-gorilla.com:8080/storage/card/987/card_img/21548/987card.png,전월실적50 만원 이상,mastercard
891,938,신협-현대카드M2 Edition2,현대카드,"국내전용 35,000","해외겸용 40,000",,https://api.card-gorilla.com:8080/storage/card/988/card_img/21547/988card.png,전월실적50 만원 이상,VISA
892,939,신협-현대카드 ZERO,현대카드,"국내전용 5,000","해외겸용 10,000",,https://api.card-gorilla.com:8080/storage/card/989/card_img/21546/989card.png,전월실적 없음,VISA
893,940,신협-현대카드 MY BUSINESS M Edition2,현대카드,"국내전용 35,000","해외겸용 40,000",,https://api.card-gorilla.com:8080/storage/card/990/card_img/21545/990card.png,전월실적50 만원 이상,mastercard
894,941,신한카드 The BEST-T,신한카드,"해외겸용 230,000",,,https://api.card-gorilla.com:8080/storage/card/991/card_img/21544/991card.png,전월실적30 만원 이상,AMEX | UnionPay
895,942,산림조합-현대카드M Edition2,현대카드,"국내전용 15,000","해외겸용 20,000",,https://api.card-gorilla.com:8080/storage/card/992/card_img/21543/992card.png,전월실적50 만원 이상,mastercard
896,943,신한카드 The BEST+,신한카드,"국내전용 295,000","해외겸용 300,000",,https://api.card-gorilla.com:8080/storage/card/993/card_img/21542/993card.png,전월실적 없음,VISA | mastercard
897,944,신한카드 The ACE BLUE LABEL,신한카드,"해외겸용 700,000",,,https://api.card-gorilla.com:8080/storage/card/994/card_img/21541/994card.png,전월실적 없음,VISA | UnionPay
898,945,나주사랑 신한카드 S-Choice(선택형) 체크,신한카드,국내전용 없음,해외겸용 없음,,https://api.card-gorilla.com:8080/storage/card/995/card_img/21540/995card.png,전월실적20 만원 이상,VISA
899,946,신한카드 Ownership,신한카드,"국내전용 10,000","해외겸용 15,000",,https://api.card-gorilla.com:8080/storage/card/996/card_img/21539/996card.png,전월실적 없음,VISA
900,947,산림조합-현대카드M2 Edition2,현대카드,"국내전용 35,000","해외겸용 40,000",,https://api.card-gorilla.com:8080/storage/card/997/card_img/21538/997card.png,전월실적50 만원 이상,VISA
901,948,산림조합-현대카드ZERO,현대카드,"국내전용 5,000","해외겸용 10,000",,https://api.card-gorilla.com:8080/storage/card/998/card_img/21537/998card.png,전월실적 없음,VISA
902,949,현대카드 MY BUSINESS ZERO MOBILE(포인트형),현대카드,"국내전용 5,000","해외겸용 10,000",,https://api.card-gorilla.com:8080/storage/card/999/card_img/21536/999card.png,전월실적 없음,VISA | UnionPay
903,950,현대카드 MY BUSINESS ZERO(포인트형),현대카드,"국내전용 5,000","해외겸용 10,000",,https://api.card-gorilla.com:8080/storage/card/1000/card_img/21535/1000card.png,전월실적 없음,VISA | UnionPay
904,951,현대카드 MY BUSINESS M3 Edition2,현대카드,"국내전용 85,000","해외겸용 90,000",,https://api.card-gorilla.com:8080/storage/card/1001/card_img/21534/1001card.png,전월실적50 만원 이상,VISA | UnionPay
905,952,Mobile x LOCA 롯데카드,롯데카드,"국내전용 20,000","해외겸용 20,000",,https://api.card-gorilla.com:8080/storage/card/1002/card_img/21533/1002card.png,전월실적40 만원 이상,mastercard | AMEX
906,953,신한카드 Love Platinum#,신한카드,"해외겸용 50,000",,,https://api.card-gorilla.com:8080/storage/card/1003/card_img/21532/1003card.png,전월실적 없음,mastercard
